id,topic,source_id,instruction,input,output
TRAIN_214,xu_phat_xe_may,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Không giữ khoảng cách an toàn khi đi xe máy gây va chạm bị phạt bao nhiêu?,"Người điều khiển xe mô tô, xe gắn máy không giữ khoảng cách an toàn để xảy ra va chạm với xe chạy liền trước có thể bị phạt từ 600.000 đồng đến 800.000 đồng."
TRAIN_215,xu_phat_xe_may,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.","Xe máy dừng, đỗ trên cầu bị phạt bao nhiêu?","Người điều khiển xe mô tô, xe gắn máy dừng xe, đỗ xe trên cầu có thể bị phạt từ 600.000 đồng đến 800.000 đồng."
TRAIN_216,xu_phat_xe_may,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Xe máy quay đầu trong hầm đường bộ bị phạt bao nhiêu?,"Người điều khiển xe mô tô, xe gắn máy quay đầu xe trong hầm đường bộ có thể bị phạt từ 800.000 đồng đến 1.000.000 đồng."
TRAIN_217,xu_phat_xe_may,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Xe máy không giảm tốc độ và nhường đường khi từ đường nhánh ra đường chính bị phạt bao nhiêu?,"Người điều khiển xe mô tô, xe gắn máy không giảm tốc độ hoặc dừng lại và nhường đường khi đi từ đường nhánh ra đường chính có thể bị phạt từ 2.000.000 đồng đến 3.000.000 đồng."
TRAIN_218,xu_phat_xe_may,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Xe máy thành nhóm từ 02 xe trở lên chạy quá tốc độ bị phạt bao nhiêu?,"Người điều khiển xe mô tô, xe gắn máy thành nhóm từ 02 xe trở lên chạy quá tốc độ quy định có thể bị phạt từ 8.000.000 đồng đến 10.000.000 đồng."
TRAIN_219,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô không chấp hành biển báo hoặc vạch kẻ đường bị phạt bao nhiêu?,"Người điều khiển ô tô không chấp hành hiệu lệnh, chỉ dẫn của biển báo hiệu hoặc vạch kẻ đường có thể bị phạt từ 400.000 đồng đến 600.000 đồng, trừ các trường hợp được quy định riêng."
TRAIN_220,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô ra vào vị trí dừng đỗ không có tín hiệu báo bị phạt bao nhiêu?,"Người điều khiển ô tô khi ra, vào vị trí dừng xe, đỗ xe không có tín hiệu báo cho người điều khiển phương tiện khác biết có thể bị phạt từ 400.000 đồng đến 600.000 đồng."
TRAIN_221,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô sử dụng còi từ 22 giờ đến 05 giờ trong khu đông dân cư bị phạt bao nhiêu?,"Người điều khiển ô tô sử dụng còi từ 22 giờ ngày hôm trước đến 05 giờ ngày hôm sau trong khu đông dân cư, khu vực cơ sở khám bệnh, chữa bệnh có thể bị phạt từ 400.000 đồng đến 600.000 đồng, trừ xe ưu tiên đang làm nhiệm vụ."
TRAIN_222,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chuyển làn không đúng nơi cho phép bị phạt bao nhiêu?,"Người điều khiển ô tô chuyển làn không đúng nơi cho phép, không có tín hiệu báo trước hoặc chuyển làn không đúng quy định có thể bị phạt từ 600.000 đồng đến 800.000 đồng, trừ trường hợp được quy định riêng."
TRAIN_223,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chở người trên buồng lái quá số lượng quy định bị phạt bao nhiêu?,Người điều khiển ô tô chở người trên buồng lái quá số lượng quy định có thể bị phạt từ 600.000 đồng đến 800.000 đồng.
TRAIN_224,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô không nhường đường tại nơi giao nhau bị phạt bao nhiêu?,"Người điều khiển ô tô không tuân thủ quy định về nhường đường tại nơi đường bộ giao nhau có thể bị phạt từ 600.000 đồng đến 800.000 đồng, trừ một số trường hợp được quy định riêng."
TRAIN_225,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô dừng đỗ ngược chiều lưu thông bị phạt bao nhiêu?,"Người điều khiển ô tô dừng xe, đỗ xe ngược với chiều lưu thông của làn đường có thể bị phạt từ 600.000 đồng đến 800.000 đồng."
TRAIN_226,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô dừng xe nơi có biển cấm dừng và đỗ xe bị phạt bao nhiêu?,"Người điều khiển ô tô dừng xe nơi có biển “Cấm dừng xe và đỗ xe” có thể bị phạt từ 600.000 đồng đến 800.000 đồng, trừ các trường hợp được quy định riêng."
TRAIN_227,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chạy quá tốc độ từ 05 km/h đến dưới 10 km/h bị phạt bao nhiêu?,Người điều khiển ô tô chạy quá tốc độ quy định từ 05 km/h đến dưới 10 km/h có thể bị phạt từ 800.000 đồng đến 1.000.000 đồng.
TRAIN_228,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô sử dụng còi hơi hoặc đèn chiếu xa sai quy định bị phạt bao nhiêu?,"Người điều khiển ô tô sử dụng còi, rú ga liên tục, còi hơi hoặc đèn chiếu xa trong các trường hợp bị cấm có thể bị phạt từ 800.000 đồng đến 1.000.000 đồng."
TRAIN_229,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chuyển hướng không quan sát hoặc không có tín hiệu báo rẽ bị phạt bao nhiêu?,"Người điều khiển ô tô chuyển hướng không quan sát, không bảo đảm khoảng cách an toàn, không giảm tốc độ hoặc không có tín hiệu báo hướng rẽ có thể bị phạt từ 800.000 đồng đến 1.000.000 đồng."
TRAIN_230,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô không thắt dây an toàn khi điều khiển xe bị phạt bao nhiêu?,Người điều khiển ô tô không thắt dây đai an toàn khi điều khiển xe chạy trên đường có thể bị phạt từ 800.000 đồng đến 1.000.000 đồng.
TRAIN_231,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Chở người trên ô tô không thắt dây an toàn bị phạt bao nhiêu?,Chở người trên ô tô không thắt dây đai an toàn tại vị trí có trang bị dây đai an toàn khi xe đang chạy có thể bị phạt từ 800.000 đồng đến 1.000.000 đồng.
TRAIN_232,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô không sử dụng đèn chiếu sáng từ 18 giờ đến 06 giờ bị phạt bao nhiêu?,Người điều khiển ô tô không sử dụng hoặc sử dụng không đủ đèn chiếu sáng từ 18 giờ ngày hôm trước đến 06 giờ ngày hôm sau có thể bị phạt từ 800.000 đồng đến 1.000.000 đồng.
TRAIN_233,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chạy trong hầm đường bộ không dùng đèn chiếu sáng gần bị phạt bao nhiêu?,Người điều khiển ô tô chạy trong hầm đường bộ không sử dụng đèn chiếu sáng gần có thể bị phạt từ 800.000 đồng đến 1.000.000 đồng.
TRAIN_234,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chạy dưới tốc độ tối thiểu bị phạt bao nhiêu?,Người điều khiển ô tô chạy dưới tốc độ tối thiểu trên đoạn đường có quy định tốc độ tối thiểu có thể bị phạt từ 800.000 đồng đến 1.000.000 đồng.
TRAIN_235,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô đi vào làn thu phí không dừng mà không đủ điều kiện bị phạt bao nhiêu?,Người điều khiển ô tô không đủ điều kiện thu phí điện tử tự động không dừng mà đi vào làn đường dành riêng cho thu phí không dừng có thể bị phạt từ 2.000.000 đồng đến 3.000.000 đồng.
TRAIN_236,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô không nhường đường cho xe xin vượt khi đủ điều kiện an toàn bị phạt bao nhiêu?,Người điều khiển ô tô không nhường đường cho xe xin vượt khi có đủ điều kiện an toàn có thể bị phạt từ 2.000.000 đồng đến 3.000.000 đồng.
TRAIN_237,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô lùi xe ở đường một chiều bị phạt bao nhiêu?,"Người điều khiển ô tô lùi xe ở đường một chiều hoặc đường có biển cấm đi ngược chiều có thể bị phạt từ 2.000.000 đồng đến 3.000.000 đồng, trừ trường hợp được quy định riêng."
TRAIN_238,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô quay đầu ở nơi có biển cấm quay đầu bị phạt bao nhiêu?,Người điều khiển ô tô quay đầu xe tại nơi có biển báo hiệu cấm quay đầu đối với loại phương tiện đang điều khiển có thể bị phạt từ 2.000.000 đồng đến 3.000.000 đồng.
TRAIN_239,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô không giữ khoảng cách an toàn gây va chạm bị phạt bao nhiêu?,"Người điều khiển ô tô không giữ khoảng cách an toàn để xảy ra va chạm với xe chạy liền trước có thể bị phạt từ 2.000.000 đồng đến 3.000.000 đồng, trừ trường hợp được quy định riêng."
TRAIN_240,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô vượt xe trong trường hợp không được vượt bị phạt bao nhiêu?,Người điều khiển ô tô vượt xe trong trường hợp không được vượt hoặc tại đoạn đường có biển cấm vượt có thể bị phạt từ 4.000.000 đồng đến 6.000.000 đồng.
TRAIN_241,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô đi không đúng phần đường hoặc làn đường bị phạt bao nhiêu?,"Người điều khiển ô tô đi không đúng phần đường hoặc làn đường quy định có thể bị phạt từ 4.000.000 đồng đến 6.000.000 đồng, trừ trường hợp được quy định riêng."
TRAIN_242,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chạy quá tốc độ từ 10 km/h đến 20 km/h bị phạt bao nhiêu?,Người điều khiển ô tô chạy quá tốc độ từ 10 km/h đến 20 km/h có thể bị phạt từ 4.000.000 đồng đến 6.000.000 đồng.
TRAIN_243,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô dùng tay cầm điện thoại khi đang di chuyển bị phạt bao nhiêu?,Người điều khiển ô tô dùng tay cầm và sử dụng điện thoại hoặc thiết bị điện tử khác khi phương tiện đang di chuyển trên đường bộ có thể bị phạt từ 4.000.000 đồng đến 6.000.000 đồng.
TRAIN_244,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô đi vào khu vực cấm bị phạt bao nhiêu?,"Người điều khiển ô tô đi vào khu vực cấm hoặc đường có biển cấm đi vào đối với loại phương tiện đang điều khiển có thể bị phạt từ 4.000.000 đồng đến 6.000.000 đồng, trừ trường hợp được quy định riêng."
TRAIN_245,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô mở cửa xe không bảo đảm an toàn bị phạt bao nhiêu?,Người điều khiển ô tô mở cửa xe hoặc để cửa xe mở không bảo đảm an toàn có thể bị phạt từ 4.000.000 đồng đến 6.000.000 đồng.
TRAIN_246,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chạy quá tốc độ trên 20 km/h đến 35 km/h bị phạt bao nhiêu?,Người điều khiển ô tô chạy quá tốc độ trên 20 km/h đến 35 km/h có thể bị phạt từ 6.000.000 đồng đến 8.000.000 đồng.
TRAIN_247,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô không nhường đường cho xe ưu tiên bị phạt bao nhiêu?,Người điều khiển ô tô không nhường đường hoặc gây cản trở xe được quyền ưu tiên đang phát tín hiệu ưu tiên đi làm nhiệm vụ có thể bị phạt từ 6.000.000 đồng đến 8.000.000 đồng.
TRAIN_248,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô có nồng độ cồn mức thấp bị phạt bao nhiêu?,"Người điều khiển ô tô có nồng độ cồn nhưng chưa vượt quá 50 mg/100 ml máu hoặc chưa vượt quá 0,25 mg/l khí thở có thể bị phạt từ 6.000.000 đồng đến 8.000.000 đồng."
TRAIN_249,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô đi trên vỉa hè bị phạt bao nhiêu?,"Người điều khiển ô tô đi trên vỉa hè có thể bị phạt từ 6.000.000 đồng đến 8.000.000 đồng, trừ trường hợp đi qua vỉa hè để vào nhà, cơ quan."
TRAIN_250,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chạy quá tốc độ trên 35 km/h bị phạt bao nhiêu?,Người điều khiển ô tô chạy quá tốc độ quy định trên 35 km/h có thể bị phạt từ 12.000.000 đồng đến 14.000.000 đồng.
TRAIN_251,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.","Ô tô dừng, đỗ trên đường cao tốc không đúng nơi quy định bị phạt bao nhiêu?","Người điều khiển ô tô dừng xe, đỗ xe trên đường cao tốc không đúng nơi quy định có thể bị phạt từ 12.000.000 đồng đến 14.000.000 đồng."
TRAIN_252,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.","Ô tô gây tai nạn rồi không dừng lại, không giữ hiện trường bị phạt bao nhiêu?","Người điều khiển ô tô gây tai nạn giao thông mà không dừng ngay phương tiện, không giữ nguyên hiện trường, không trợ giúp người bị nạn hoặc không trình báo có thể bị phạt từ 16.000.000 đồng đến 18.000.000 đồng."
TRAIN_253,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô có nồng độ cồn vượt quá 50 đến 80 mg/100 ml máu bị phạt bao nhiêu?,"Người điều khiển ô tô có nồng độ cồn vượt quá 50 đến 80 mg/100 ml máu hoặc vượt quá 0,25 đến 0,4 mg/l khí thở có thể bị phạt từ 18.000.000 đồng đến 20.000.000 đồng."
TRAIN_254,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô không chấp hành đèn tín hiệu giao thông bị phạt bao nhiêu?,Người điều khiển ô tô không chấp hành hiệu lệnh của đèn tín hiệu giao thông có thể bị phạt từ 18.000.000 đồng đến 20.000.000 đồng.
TRAIN_255,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô đi ngược chiều đường một chiều bị phạt bao nhiêu?,"Người điều khiển ô tô đi ngược chiều của đường một chiều hoặc đi ngược chiều trên đường có biển cấm đi ngược chiều có thể bị phạt từ 18.000.000 đồng đến 20.000.000 đồng, trừ trường hợp được quy định riêng."
TRAIN_256,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô có nồng độ cồn vượt quá 80 mg/100 ml máu bị phạt bao nhiêu?,"Người điều khiển ô tô có nồng độ cồn vượt quá 80 mg/100 ml máu hoặc vượt quá 0,4 mg/l khí thở có thể bị phạt từ 30.000.000 đồng đến 40.000.000 đồng."
TRAIN_257,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Không chấp hành yêu cầu kiểm tra nồng độ cồn khi lái ô tô bị phạt bao nhiêu?,Người điều khiển ô tô không chấp hành yêu cầu kiểm tra về nồng độ cồn của người thi hành công vụ có thể bị phạt từ 30.000.000 đồng đến 40.000.000 đồng.
TRAIN_258,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Điều khiển ô tô trong cơ thể có chất ma túy bị phạt bao nhiêu?,Người điều khiển ô tô trong cơ thể có chất ma túy hoặc chất kích thích khác mà pháp luật cấm sử dụng có thể bị phạt từ 30.000.000 đồng đến 40.000.000 đồng.
TRAIN_259,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô đi ngược chiều trên đường cao tốc bị phạt bao nhiêu?,"Người điều khiển ô tô đi ngược chiều, lùi xe hoặc quay đầu xe trên đường cao tốc có thể bị phạt từ 30.000.000 đồng đến 40.000.000 đồng, trừ xe ưu tiên đang làm nhiệm vụ khẩn cấp."
TRAIN_260,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.","Ô tô lạng lách, đánh võng trên đường bộ bị phạt bao nhiêu?","Người điều khiển ô tô lạng lách, đánh võng trên đường bộ có thể bị phạt từ 40.000.000 đồng đến 50.000.000 đồng."
TRAIN_261,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.","Ô tô lạng lách, đánh võng gây tai nạn bị phạt bao nhiêu?","Người điều khiển ô tô lạng lách, đánh võng gây tai nạn giao thông có thể bị phạt từ 50.000.000 đồng đến 70.000.000 đồng."
TRAIN_262,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.","Tái phạm hành vi lạng lách, đánh võng bằng ô tô bị xử lý thế nào?","Người điều khiển ô tô tái phạm hành vi lạng lách, đánh võng có thể bị tịch thu phương tiện."
TRAIN_263,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô dùng điện thoại khi đang chạy bị trừ bao nhiêu điểm?,"Theo khoản 16 Điều 6, hành vi dùng tay cầm và sử dụng điện thoại khi điều khiển phương tiện đang di chuyển tại điểm h khoản 5 bị trừ 02 điểm giấy phép lái xe."
TRAIN_264,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô đi không đúng làn đường bị trừ bao nhiêu điểm?,"Theo khoản 16 Điều 6, hành vi đi không đúng phần đường hoặc làn đường quy định tại điểm b khoản 5 bị trừ 02 điểm giấy phép lái xe."
TRAIN_265,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô có nồng độ cồn mức thấp bị trừ bao nhiêu điểm?,"Theo khoản 16 Điều 6, hành vi có nồng độ cồn ở mức quy định tại điểm c khoản 6 bị trừ 04 điểm giấy phép lái xe."
TRAIN_266,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô không chấp hành đèn tín hiệu bị trừ bao nhiêu điểm?,"Theo khoản 16 Điều 6, hành vi không chấp hành hiệu lệnh của đèn tín hiệu giao thông tại điểm b khoản 9 bị trừ 04 điểm giấy phép lái xe."
TRAIN_267,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô gây tai nạn rồi bỏ hiện trường bị trừ bao nhiêu điểm?,"Theo khoản 16 Điều 6, hành vi gây tai nạn giao thông không dừng ngay phương tiện, không giữ hiện trường, không trợ giúp người bị nạn tại khoản 8 bị trừ 06 điểm giấy phép lái xe."
TRAIN_268,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô chạy quá tốc độ trên 35 km/h bị trừ bao nhiêu điểm?,"Theo khoản 16 Điều 6, hành vi chạy quá tốc độ trên 35 km/h tại điểm a khoản 7 bị trừ 06 điểm giấy phép lái xe."
TRAIN_269,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô có nồng độ cồn vượt quá 50 đến 80 mg/100 ml máu bị trừ bao nhiêu điểm?,"Theo khoản 16 Điều 6, hành vi nồng độ cồn tại điểm a khoản 9 bị trừ 10 điểm giấy phép lái xe."
TRAIN_270,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô gây tai nạn thuộc khoản 10 Điều 6 bị trừ bao nhiêu điểm?,"Theo khoản 16 Điều 6, hành vi vi phạm quy định tại khoản 10 Điều 6 bị trừ 10 điểm giấy phép lái xe."
TRAIN_271,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô đi ngược chiều trên đường cao tốc bị trừ bao nhiêu điểm?,"Theo khoản 16 Điều 6, hành vi đi ngược chiều, lùi xe hoặc quay đầu xe trên đường cao tốc tại điểm đ khoản 11 bị trừ 10 điểm giấy phép lái xe."
TRAIN_272,xu_phat_o_to,DEC168,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Ô tô bị tước quyền sử dụng giấy phép lái xe từ 22 đến 24 tháng trong những trường hợp nào theo Điều 6?,"Theo Điều 6, một số hành vi như nồng độ cồn mức cao, không chấp hành kiểm tra nồng độ cồn, có chất ma túy, không chấp hành kiểm tra ma túy, hành vi tại khoản 13 hoặc khoản 14 có thể bị tước quyền sử dụng giấy phép lái xe từ 22 đến 24 tháng."
TRAIN_273,ngoai_pham_vi,GENERAL,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Bạn có thể tra cứu biên bản vi phạm giao thông cá nhân của tôi không?,"Không. Hệ thống chỉ trả lời dựa trên tài liệu pháp luật trong knowledge base, không có quyền truy cập dữ liệu cá nhân hoặc biên bản vi phạm của người dùng."
TRAIN_274,ngoai_pham_vi,GENERAL,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.","Tôi bị phạt hôm qua, bạn biết chính xác số tiền trong biên bản của tôi không?",Không. Hệ thống không có quyền truy cập thông tin xử phạt cá nhân. Người dùng cần kiểm tra biên bản xử phạt hoặc liên hệ cơ quan có thẩm quyền.
TRAIN_275,ngoai_pham_vi,GENERAL,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Bạn có thể trả lời luật giao thông của Thái Lan không?,"Hệ thống hiện được xây dựng cho luật giao thông đường bộ Việt Nam, nên không có đủ căn cứ để trả lời về luật giao thông của Thái Lan."
TRAIN_276,ngoai_pham_vi,GENERAL,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Luật giao thông của Mỹ quy định thế nào về bằng lái xe?,"Hệ thống chỉ có knowledge base về luật giao thông đường bộ Việt Nam, nên không có đủ căn cứ để trả lời chính xác về luật giao thông của Mỹ."
TRAIN_277,ngoai_pham_vi,GENERAL,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Bạn có thể hướng dẫn cách né cảnh sát giao thông không?,Không. Hệ thống không hỗ trợ hướng dẫn né tránh xử lý vi phạm. Hệ thống chỉ cung cấp thông tin pháp luật và khuyến nghị người tham gia giao thông tuân thủ quy định.
TRAIN_278,ngoai_pham_vi,GENERAL,"Trả lời câu hỏi về luật giao thông đường bộ Việt Nam. Trả lời ngắn gọn, đúng căn cứ, không bịa thông tin.",Có cách nào làm mất dữ liệu trừ điểm giấy phép lái xe không?,"Không. Hệ thống không hỗ trợ hành vi can thiệp, làm sai lệch hoặc né tránh dữ liệu xử lý vi phạm. Người dùng nên tuân thủ quy định pháp luật."
